Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1766582639,260,,Aggregated,47.000000,0.000000,3300,3900,4400,4500,4800,5100,5500,5900,9900,9900,9900,1017,0,1900.0,2168.972023820455,59.72623825073242,9900.024890899658,588.4916420845624
1766582640,270,HTTP,POST /api/v1/accounts/open-debit-card-account,37.600000,0.000000,4400,4700,4900,5000,5200,5500,6100,6600,9900,9900,9900,825,0,2600.0,2714.551319353508,252.45213508605957,9900.024890899658,694.4424242424243
1766582640,270,HTTP,POST /api/v1/users,9.600000,0.000000,1000,1100,1100,1200,1300,1800,2200,2300,2300,2300,2300,244,0,600.0,730.1560444910018,59.72623825073242,4689.42403793335,224.20081967213116
1766582640,270,,Aggregated,47.200000,0.000000,3800,4500,4700,4800,5200,5400,5900,6500,9900,9900,9900,1069,0,2000.0,2261.611705633722,59.72623825073242,9900.024890899658,587.1094480823199
1766582641,280,HTTP,POST /api/v1/accounts/open-debit-card-account,37.900000,0.000000,4500,4800,5000,5000,5400,5800,6500,6800,9900,9900,9900,859,0,2700.0,2817.3937231336954,252.45213508605957,9900.024890899658,694.4889406286379
1766582641,280,HTTP,POST /api/v1/users,9.600000,0.000000,1000,1100,1200,1200,1500,1800,2100,2200,2300,2300,2300,259,0,630.0,763.2791149109947,59.72623825073242,4689.42403793335,224.15830115830116
1766582641,280,,Aggregated,47.500000,0.000000,3900,4600,4800,4900,5200,5600,6200,6700,9900,9900,9900,1118,0,2100.0,2341.5299632681504,59.72623825073242,9900.024890899658,585.5304114490161
1766582642,290,HTTP,POST /api/v1/accounts/open-debit-card-account,37.900000,0.000000,4500,4800,5000,5000,5400,5800,6500,6800,9900,9900,9900,859,0,2700.0,2817.3937231336954,252.45213508605957,9900.024890899658,694.4889406286379
1766582642,290,HTTP,POST /api/v1/users,9.600000,0.000000,1000,1100,1200,1200,1500,1800,2100,2200,2300,2300,2300,259,0,630.0,763.2791149109947,59.72623825073242,4689.42403793335,224.15830115830116
1766582642,290,,Aggregated,47.500000,0.000000,3900,4600,4800,4900,5200,5600,6200,6700,9900,9900,9900,1118,0,2100.0,2341.5299632681504,59.72623825073242,9900.024890899658,585.5304114490161
1766582643,300,HTTP,POST /api/v1/accounts/open-debit-card-account,32.500000,0.000000,4900,5200,5700,5900,6300,6500,6800,7000,9900,9900,9900,921,0,2800.0,3043.273280161341,252.45213508605957,9900.024890899658,694.4201954397394
1766582643,300,HTTP,POST /api/v1/users,9.900000,0.000000,1100,1100,1200,1200,1400,1800,2200,2300,2300,2300,2300,274,0,640.0,779.8135254504907,59.72623825073242,4689.42403793335,224.18613138686132
1766582643,300,,Aggregated,42.400000,0.000000,4700,5000,5300,5700,6100,6400,6800,7000,9900,9900,9900,1195,0,2300.0,2524.287528871991,59.72623825073242,9900.024890899658,586.6008368200837
1766582644,300,HTTP,POST /api/v1/accounts/open-debit-card-account,32.900000,0.000000,5100,5700,5900,6100,6400,6600,6900,7300,9900,9900,9900,979,0,3000.0,3223.608931676847,252.45213508605957,9900.024890899658,694.417773237998
1766582644,300,HTTP,POST /api/v1/users,10.000000,0.000000,1100,1100,1200,1300,1500,2000,2200,2200,2300,2300,2300,289,0,680.0,810.2011144367469,59.72623825073242,4689.42403793335,224.18685121107268
1766582644,300,,Aggregated,42.900000,0.000000,4800,5200,5700,5900,6300,6600,6800,7000,9900,9900,9900,1268,0,2400.0,2673.549894466761,59.72623825073242,9900.024890899658,587.243690851735
1766582645,300,HTTP,POST /api/v1/accounts/open-debit-card-account,32.900000,0.000000,5100,5700,5900,6100,6400,6600,6900,7300,9900,9900,9900,979,0,3000.0,3223.608931676847,252.45213508605957,9900.024890899658,694.417773237998
1766582645,300,HTTP,POST /api/v1/users,10.000000,0.000000,1100,1100,1200,1300,1500,2000,2200,2200,2300,2300,2300,289,0,680.0,810.2011144367469,59.72623825073242,4689.42403793335,224.18685121107268
1766582645,300,,Aggregated,42.900000,0.000000,4800,5200,5700,5900,6300,6600,6800,7000,9900,9900,9900,1268,0,2400.0,2673.549894466761,59.72623825073242,9900.024890899658,587.243690851735
1766582646,300,HTTP,POST /api/v1/accounts/open-debit-card-account,34.600000,0.000000,5800,6100,6300,6400,6700,6900,7400,7700,7800,7800,7800,1021,0,3200.0,3363.160016837947,252.45213508605957,9900.024890899658,694.437806072478
1766582646,300,HTTP,POST /api/v1/users,10.200000,0.000000,1100,1200,1300,1300,1800,2100,2200,2300,2300,2300,2300,294,0,690.0,819.0247209704652,59.72623825073242,4689.42403793335,224.10884353741497
1766582646,300,,Aggregated,44.800000,0.000000,5300,5900,6200,6300,6600,6800,7300,7700,7800,7800,7800,1315,0,2500.0,2794.3571446059773,59.72623825073242,9900.024890899658,589.2844106463879
1766582647,300,HTTP,POST /api/v1/accounts/open-debit-card-account,35.600000,0.000000,5900,6300,6400,6500,6800,6900,7400,7700,7900,7900,7900,1074,0,3300.0,3516.7910291273943,252.45213508605957,9900.024890899658,694.5009310986965
1766582647,300,HTTP,POST /api/v1/users,10.200000,0.000000,1100,1200,1300,1400,1800,2000,2200,2300,2300,2300,2300,299,0,700.0,833.0558343077184,59.72623825073242,4689.42403793335,224.03010033444815
1766582647,300,,Aggregated,45.800000,0.000000,5600,6100,6300,6400,6700,6900,7400,7700,7900,7900,7900,1373,0,2600.0,2932.3505169270425,59.72623825073242,9900.024890899658,592.0458849235251
1766582648,300,HTTP,POST /api/v1/accounts/open-debit-card-account,35.600000,0.000000,5900,6300,6400,6500,6800,6900,7400,7700,7900,7900,7900,1074,0,3300.0,3516.7910291273943,252.45213508605957,9900.024890899658,694.5009310986965
1766582648,300,HTTP,POST /api/v1/users,10.200000,0.000000,1100,1200,1300,1400,1800,2000,2200,2300,2300,2300,2300,299,0,700.0,833.0558343077184,59.72623825073242,4689.42403793335,224.03010033444815
1766582648,300,,Aggregated,45.800000,0.000000,5600,6100,6300,6400,6700,6900,7400,7700,7900,7900,7900,1373,0,2600.0,2932.3505169270425,59.72623825073242,9900.024890899658,592.0458849235251
1766582649,300,HTTP,POST /api/v1/accounts/open-debit-card-account,32.100000,0.000000,6300,6600,6700,6800,7100,7600,7800,7900,9700,9700,9700,1153,0,3500.0,3739.9837253203314,252.45213508605957,9900.024890899658,694.5854293148309
1766582649,300,HTTP,POST /api/v1/users,8.000000,0.000000,1200,1300,1500,1700,1800,2000,2200,2200,2200,2200,2200,299,0,700.0,833.0558343077184,59.72623825073242,4689.42403793335,224.03010033444815
1766582649,300,,Aggregated,40.100000,0.000000,6200,6500,6700,6800,7000,7500,7800,7900,9700,9700,9700,1452,0,2700.0,3141.380805614566,59.72623825073242,9900.024890899658,597.6873278236915
1766582650,300,HTTP,POST /api/v1/accounts/open-debit-card-account,32.600000,0.000000,6300,6600,6800,6900,7400,7700,8300,8900,11000,11000,11000,1217,0,3800.0,3904.2640886251907,252.45213508605957,11464.781045913696,694.6146261298275
1766582650,300,HTTP,POST /api/v1/users,8.000000,0.000000,1200,1300,1500,1700,1800,2000,2200,2200,2200,2200,2200,299,0,700.0,833.0558343077184,59.72623825073242,4689.42403793335,224.03010033444815
1766582650,300,,Aggregated,40.600000,0.000000,6200,6600,6800,6900,7300,7700,7900,8700,11000,11000,11000,1516,0,2800.0,3298.531062212972,59.72623825073242,11464.781045913696,601.8014511873351
1766582651,300,HTTP,POST /api/v1/accounts/open-debit-card-account,32.600000,0.000000,6300,6600,6800,6900,7400,7700,8300,8900,11000,11000,11000,1217,0,3800.0,3904.2640886251907,252.45213508605957,11464.781045913696,694.6146261298275
1766582651,300,HTTP,POST /api/v1/users,8.000000,0.000000,1200,1300,1500,1700,1800,2000,2200,2200,2200,2200,2200,299,0,700.0,833.0558343077184,59.72623825073242,4689.42403793335,224.03010033444815
1766582651,300,,Aggregated,40.600000,0.000000,6200,6600,6800,6900,7300,7700,7900,8700,11000,11000,11000,1516,0,2800.0,3298.531062212972,59.72623825073242,11464.781045913696,601.8014511873351
1766582652,300,HTTP,POST /api/v1/accounts/open-debit-card-account,38.400000,0.000000,6600,6900,7000,7300,7800,8200,8500,8900,11000,11000,11000,1274,0,4100.0,4045.0303552663495,252.45213508605957,11464.781045913696,694.6334379905809
1766582652,300,HTTP,POST /api/v1/users,5.300000,0.000000,1300,1700,1700,1800,2000,2200,2200,2200,2200,2200,2200,299,0,700.0,833.0558343077184,59.72623825073242,4689.42403793335,224.03010033444815
1766582652,300,,Aggregated,43.700000,0.000000,6500,6800,7000,7200,7800,8100,8500,8900,11000,11000,11000,1573,0,3000.0,3434.489743844461,59.72623825073242,11464.781045913696,605.1799109980929
1766582653,300,HTTP,POST /api/v1/accounts/open-debit-card-account,38.700000,0.000000,6600,6900,7200,7400,7900,8300,8700,8900,11000,11000,11000,1346,0,4500.0,4208.569750389054,252.45213508605957,11464.781045913696,694.6329866270431
1766582653,300,HTTP,POST /api/v1/users,5.300000,0.000000,1300,1700,1700,1800,2000,2200,2200,2200,2200,2200,2200,299,0,700.0,833.0558343077184,59.72623825073242,4689.42403793335,224.03010033444815
1766582653,300,,Aggregated,44.000000,0.000000,6600,6900,7100,7300,7900,8200,8700,8900,11000,11000,11000,1645,0,3200.0,3595.0264914782215,59.72623825073242,11464.781045913696,609.0948328267477
1766582654,300,HTTP,POST /api/v1/accounts/open-debit-card-account,38.700000,0.000000,6600,6900,7200,7400,7900,8300,8700,8900,11000,11000,11000,1346,0,4500.0,4208.569750389054,252.45213508605957,11464.781045913696,694.6329866270431
1766582654,300,HTTP,POST /api/v1/users,5.300000,0.000000,1300,1700,1700,1800,2000,2200,2200,2200,2200,2200,2200,299,0,700.0,833.0558343077184,59.72623825073242,4689.42403793335,224.03010033444815
